title,author,journal,date,link,new_article,new_citation,related,subject
[PDF] Numerical study on silicon photonic crystal defect waveguide with parametrically engineered photonic bandgap,"D Li, T Kakitsuka, K Takahata",Japanese Journal of Applied Physics,2025-07-30 23:16:40-2025,https://iopscience.iop.org/article/10.35848/1347-4065/adf537/pdf,,,,silicon photonics
A 224-Gb/s PAM-4 Linear Distributed Driver for Silicon-Photonic Modulators in SiGe BiCMOS,"H Liu, R Deng, Z Dong, G Li, J Liu, N Wu, WF Cops…",2025 IEEE Radio Frequency …,2025-07-30 23:16:40-2025,https://ieeexplore.ieee.org/abstract/document/11082806/,,,,silicon photonics
An 8-Lane 58 Gb/s/lane 0.66 pJ/bit Modulator Driver Electrical-IC for a 3-D Integrated Silicon Photonic Transmitter in 22 nm FD-SOI Process,"L Szilagyi, BJ Pawlak, L Pauwels, P Bex, C Marchese…",2025 IEEE Radio Frequency …,2025-07-30 23:16:40-2025,https://ieeexplore.ieee.org/abstract/document/11082778/,,,,silicon photonics
[PDF] Waveguide-Coupled Mid-Infrared GeSn Membrane Photodetectors on Silicon-on-Insulator,"C Lemieux-Leduc, MRM Atalla, S Assali, N Rotaru…",arXiv preprint arXiv …,2025-07-30 23:16:40-2025,https://arxiv.org/pdf/2507.19269,,,,silicon photonics
[PDF] Subwavelength Phase Engineering Deep Inside Silicon,"M Bütün, A Saltik, O Tokel",arXiv preprint arXiv:2507.20824,2025-07-30 23:16:40-2025,https://arxiv.org/pdf/2507.20824,,,,silicon photonics
[PDF] Ion Beam Synthesis and Irradiation for Si-Based Photonic Materials and Nuclear Waste Management,CU Ekeruche,,2025-07-30 23:16:40-2025,https://uwo.scholaris.ca/bitstreams/46725a1f-9bb2-428e-bbf2-ab09337011af/download,,,,silicon photonics
[PDF] Optical and structural properties of p-doped Ge/SiGe multiple quantum wells for mid-infrared photonics,"S Calcaterra, M Faverzani, D Impelluso, D Chrastina…",Physical Review B,2025-07-30 23:16:40-2025,https://link.aps.org/pdf/10.1103/9mm6-96nk,,,,silicon photonics
[PDF] Overcoming the indirect bandgap: efficient silicon emission via momentum-expanded photonic states,"AI Noskov, AB Kotlyar, L Katrivas, Z Reveguk…",arXiv preprint arXiv …,2025-07-30 23:16:40-2025,https://arxiv.org/pdf/2507.19001,,,,silicon photonics
[PDF] Generation of Two‐Cycle Light Bullets With 2.0 mJ Energy via Self‐Compression of 5‐µm Pulses in Zinc Sulfide,"M Bock, D Ueberschaer, G Steinmeyer, U Griebner",Laser & Photonics Reviews,2025-07-30 23:16:40-2025,https://onlinelibrary.wiley.com/doi/pdf/10.1002/lpor.202501102,,,,disspiative kerr soliton
[PDF] Non‐Hermitian Topological Lattice Photonics: An Analytic Perspective,"S Chen, A Basit, L Li, C Hou, Y Ruan, Y Wei, Z Ni",Advanced Photonics Research,2025-07-30 23:16:40-2025,https://advanced.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adpr.202500083,,,,disspiative kerr soliton
Simulative study of hybrid doped optical fiber amplifiers characteristics analysis for performance improvement and loss management in optical transmission …,"RT Prabu, K Duraisamy, GD Vignesh, DK Muthuraman…",Journal of Optical …,2025-07-30 23:16:40-2025,https://www.degruyterbrill.com/document/doi/10.1515/joc-2025-0244/html,,,,disspiative kerr soliton
[HTML] Optimized dimension-reduction algorithm on input layer for diffractive neural networks,"R Li, Q Ma, Z Gu, YM Ning, X Gao, TJ Cui",APL Photonics,2025-07-20 10:58:03-2025,https://pubs.aip.org/aip/app/article/10/7/070803/3353062,,,Myoung-Gyun Suh (서명균; 徐明均) ;Myoung-Gyun Suh (서명균; 徐明均) ,
Generation and interaction of quartic soliton-like pulses in an optical cavity,"S Hetzel, A Aceves",Physica D: Nonlinear Phenomena,2025-07-29 21:59:08-2025,https://www.sciencedirect.com/science/article/pii/S0167278925003069,,,Myoung-Gyun Suh (서명균; 徐明均) ;Xiaoxiao Xue ;Tobias Herr ,microresonator;disspiative kerr soliton
Temperature-Dependent Bias Drift Compensation Based on a Dual Hemispherical Resonator Gyroscope System,"L Zeng, Y Pan, T Xia, P Xiao, X Tang, J Li, H Luo",IEEE Sensors Journal,2025-07-20 10:58:03-2025,https://ieeexplore.ieee.org/abstract/document/11080253/,,,Myoung-Gyun Suh (서명균; 徐明均) ;Myoung-Gyun Suh (서명균; 徐明均) ,
Experimental evidence of non-Abelian conservation rule for multiple interacting exceptional points,"Q Zhang, Y Leng, CX Guo, L Qi, S Tong, H Hu, C Qiu",Physical Review B,2025-07-30 18:09:11-2025,https://link.aps.org/pdf/10.1103/ds92-mg34,,,Lan Yang ,
[HTML] Enhancement of the electro-optic modulation efficiency in lithium niobate whispering gallery mode microdisk modulators,"F Comis, J Seddon, MC Lo, A Ruocco",Optics Letters,2025-07-03 14:59:45-2025,https://opg.optica.org/ol/fulltext.cfm?uri=ol-50-13-4466,,,Lan Yang ;Xiaoxiao Xue ;Michal Lipson ;Myoung-Gyun Suh (서명균; 徐明均) ;Xingchen Ji;Tobias Herr ,microresonator
Exceptional points due to asymmetric perturbations in deformed optical microdisk cavities,"H Kim, CH Yi, CM Kim, YS N",,2025-07-30 18:09:11-,https://a3meta.net/2025/poster/A3meta%20Abstract_poster-15.pdf,,,Lan Yang ,
Parity-time symmetry of the refractive index and its control in multilevel atomic system,"V Kudriašov, HR Hamedi, G Juzeliunas, WT Lia",,2025-07-30 18:09:11-,https://www.cewqo29.ff.vu.lt/wp-content/uploads/2025/06/45-Viaceslav-Kudriasov.pdf,,,Lan Yang ,
Frequency-controlled critical non-Hermitian skin effect in a topolectrical circuit,"SM Rafi-Ul-Islam, ZB Siu, MSH Razo, MBA Jalil",Physical Review B,2025-07-30 18:09:11-2025,https://link.aps.org/doi/10.1103/gggh-jy6j,,,Lan Yang ,
[HTML] 1.4 kW 1030 nm all-fiber amplifier with∼ 3.5 GHz linewidth assisted by confined Yb-doped active fiber and cascaded phase modulation technique,"Y Liu, W Li, C Wang, M Cui, Z Chen, W Liu, H Xiao…",Optics Express,2025-07-25 00:48:23-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-15-32022&seq=0&html=true,,,Michal Lipson ;Xingchen Ji,
[PDF] Microwave photonic spectral filters with ultra sharp rolloff bands based on microcombs,DJ Moss,,2025-07-30 18:09:11-2025,https://preprints.opticaopen.org/ndownloader/files/55892606,,,Xiaoxiao Xue ,
Discriminative temperature and strain sensing in a few-mode optical fiber by stimulated Brillouin scattering,"A Coscetta, E Catalano, R Vallifuoco, L Zeni, A Minardo",IEEE Sensors Journal,2025-07-30 18:09:11-2025,https://ieeexplore.ieee.org/abstract/document/11097045/,,,Xiaoxiao Xue ,
[HTML] 3D ultra-broadband optically dispersive microregions in lithium niobate,"B Zhang, Z Wang, T Albrow-Owen, T Hasan, Z Chen…",Nature Communications,2025-07-05 12:02:59-2025,https://www.nature.com/articles/s41467-025-61317-9,,,Xiaoxiao Xue ;Xingchen Ji;Michal Lipson ;Tobias Herr ,
Discussions on line narrowing of self-injection locked diode lasers,"Z Fang, Q Su, F Wei, C Chen, H Cai, Q Ye",Optics Communications,2025-07-04 13:46:09-2025,https://www.sciencedirect.com/science/article/pii/S0030401825007126,,,Tobias Herr ;Michal Lipson ;Myoung-Gyun Suh (서명균; 徐明均) ;Xingchen Ji,
[PDF] Optical Frequency Comb Bandwidth Enhancement of a Monolithically Integrated Gain Switched Device,"DO Sullivan, J McCarthy, E Russell, Z Jia, B Kelleher…",,2025-07-12 00:54:37-2025,https://preprints.opticaopen.org/articles/preprint/Optical_Frequency_Comb_Bandwidth_Enhancement_of_a_Monolithically_Integrated_Gain_Switched_Device/29459153/1/files/55929341.pdf,,,Tobias Herr ,optical frequency combs
Comb Shaped MIMO Patch Antenna for 5G and Radar Applications,"A Srinag, TB Sudha, VJ Priya, TS Keerthana, S Safiya",… on Radio Frequency …,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/abstract/document/11085402/,,,,optical frequency combs
Enhancing Fiber Optic Interferometric Sensing With Microwave Photonics-Based Dispersion Fourier Transform and Integrated Magnitude–Phase Analysis,"C Zhu, R Jie, C Huang, J Huang",IEEE Transactions on Microwave Theory and …,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/abstract/document/11096919/,,,,optical frequency combs;silicon photonics
Soliton solutions to the extended (3+ 1)-dimensional nonlinear conformable Schrödinger equation via two analytic algorithms,"MS Salih, MAS Murad",Journal of Optics,2025-07-29 21:59:08-2025,https://link.springer.com/article/10.1007/s12596-025-02857-7,,,,optical frequency combs
A Versatile Shaped-Beam Space-Time-Coding Metasurface Antenna Based on 1-Bit Phase Control,"Y Sun, GB Wu, CH Chan",IEEE Transactions on Antennas and Propagation,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/abstract/document/11097037/,,,,optical frequency combs
Ground-Based SAR Imaging and Interferometry Using Chip-Cascaded Millimeter-Wave Radar With Phased-Transmitting-Digital-Receiving Array,"M Jiang, G Xu, Y Zhou, R Zhou, Y Chen, C Yu, M Xing…",IEEE Transactions on …,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/abstract/document/11096716/,,,,optical frequency combs
[PDF] Wearable Ring-Based System for Measuring Hemodynamic Parameters,"N Lindström, JP Sirkiä, T Panula, M Kaisti",IEEE Sensors Letters,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/iel8/7782634/7862766/11096619.pdf,,,,optical frequency combs
Direct Conversion for Computed Tomography,K Iniewski,"… Semiconductor Radiation Detectors using Si, CdTe …",2025-07-29 21:59:08-2025,https://link.springer.com/chapter/10.1007/978-3-031-94005-7_6,,,,optical frequency combs
[PDF] NOVEL OPTICAL PACKAGING OF SILICON PHOTONICS EMITTER TO OPTIMIZE STREETLIGHT VISUAL COMFORT,PC Viņa,,2025-07-29 21:59:08-,https://upcommons.upc.edu/bitstreams/4790a050-0ae1-4387-9665-7fe003f3913e/download,,,,silicon photonics
Silicon broadband channeldrop filter based on apodized photonic crystal nanobeam grating,"Y Chen, Y Zhao, J Nie, Y Shi, X Chen",,2025-07-29 21:59:08-2025,https://opg.optica.org/ol/upcoming_pdf.cfm?id=568210,,,,silicon photonics
[HTML] Design and Simulation of a Photonic Crystal-Based Optical Sensor with Low Detection Limit and High Sensitivity for Blood Glucose Measurement,"P Karami, F Parandin",Results in Engineering,2025-07-29 21:59:08-2025,https://www.sciencedirect.com/science/article/pii/S2590123025024867,,,,silicon photonics
"[PDF] Implementation of an amorphous silicon carbide, ultra-high-speed switch for improving FPGA's interconnect switching",EI Dimitriadi,,2025-07-29 21:59:08-,https://www.researchgate.net/profile/Evangelos-Dimitriadis/publication/394009245_Implementation_of_an_amorphous_silicon_carbide_ultra-high-speed_switch_for_improving_FPGA's_interconnect_switching/links/6883940b4eccfb3f29c50192/Implementation-of-an-amorphous-silicon-carbide-ultra-high-speed-switch-for-improving-FPGAs-interconnect-switching.pdf,,,,silicon photonics
Multi-band operated and low power consumption TO VOA on silica platform,"G Zeng, D Zhang, M Zhou, S Yokoyama, Y Yin",IEEE Photonics Technology Letters,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/abstract/document/11096600/,,,,silicon photonics
… chiral packed capillary columns with photonic crystal fibers as frits: Enantioseparation by cLC-UV using chiral packed capillary columns with photonic crystal fibers as …,"X Lin, S Hu, Y Li, L Yu, L Huang",Analytical and Bioanalytical Chemistry,2025-07-29 21:59:08-2025,https://link.springer.com/article/10.1007/s00216-025-06020-w,,,,silicon photonics
Temperature and pressure effects on tunable second harmonic generation in GaAs/AlGaAs multilayered quantum dots,"A Fakkahi, H Azmi, M Jaouane, A Sali, A Ed-Dahmouny…",Optik,2025-07-29 21:59:08-2025,https://www.sciencedirect.com/science/article/pii/S0030402625002803,,,,silicon photonics
Millijoule-level Ultra-Large Core Ytterbium-Doped Pulsed Fiber Amplifier Operating at 980 nm,"PG Rojas Hernandez, S Pidishety, M Belal, J Nilsson",IEEE Photonics Technology …,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/iel8/68/4581641/11096594.pdf,,,,silicon photonics
[PDF] Bandwidth Extension of Resistive-Feedback CMOS Inverter Amplifier Using T-coil Peaking,"M Choi, H Kim, J Park, J Shin, J Jeong",IEEE Access,2025-07-29 21:59:08-2025,https://ieeexplore.ieee.org/iel8/6287639/6514899/11096596.pdf,,,,silicon photonics
Photonic edge computing based on directly modulated laser array,"J Dong, Y Zhang, J Xu, J Li, Z Sun, P Dai, Y Wang…",Optics & Laser Technology,2025-07-29 21:59:08-2025,https://www.sciencedirect.com/science/article/pii/S0030399225012423,,,,Optical Computing ;Photonic Computing 
A Reconfigurable Non-Interleaved Bidirectional Janus Metasurface with Four Scattering Channels,Z Long,Plasmonics,2025-07-29 21:59:08-2025,https://link.springer.com/article/10.1007/s11468-025-03214-x,,,,Optical Computing 
[PDF] Squeezing enhanced sensing at an exceptional point,"C Wang, D Hu, S Zorzetti, A Grassellino, A Romanenko…",arXiv preprint arXiv …,2025-07-29 01:58:11-2025,https://arxiv.org/pdf/2507.17961,,,Lan Yang ,
Four-wave-mixing-induced robust exceptional point in a single electronic resonator,"L Chen, H Li, X Gong, Y Zhong, W Zhong, GS Liu…","Chaos, Solitons & Fractals",2025-07-29 01:58:11-2025,https://www.sciencedirect.com/science/article/pii/S0960077925009324,,,Lan Yang ,
[PDF] Multicolor interband solitons in microcombs,"QX Ji, H Hou, J Ge, Y Yu, M Gao, W Jin, J Guo, L Wu…",arXiv preprint arXiv …,2025-07-28 03:36:10-2025,https://arxiv.org/pdf/2507.18058,John Bowers ;Kerry Vahala,,Michal Lipson ;Tobias Herr ;Pascal Del'Haye ;Xingchen Ji;Xiaoxiao Xue ;Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs;microresonator;disspiative kerr soliton
[PDF] Ultralow Loss Coupling Tuning of Photonic Accelerators,"Z Tang, S Taheriniya, Z Zhao, H Bhaskaran, W Pernice…",Advanced Photonics …,2025-07-28 03:36:10-2025,https://ora.ox.ac.uk/objects/uuid:81831387-9f2f-4592-9af3-33b14968d68e/files/rtq57ns75f,,,Michal Lipson ;Xingchen Ji,Optical Computing 
[HTML] On-demand dual-comb generation in a single-cavity via a real-time intelligent spectral seeker,"Z Fang, G Pu, C Luo, J Wang, W Hu, L Yi",Optics Express,2025-07-28 03:36:10-2025,https://opg.optica.org/viewmedia.cfm?uri=oe-33-15-32827&seq=0&html=true,,,Michal Lipson ;Tobias Herr ;Xingchen Ji;Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs
[PDF] Monitoring Single DNA Docking Site Activity With Sequential Modes of an Optoplasmonic Whispering-Gallery Mode Biosensor,"N Eerqing, E Zossimova, S Subramanian, HY Wu…",arXiv preprint arXiv …,2025-07-17 09:53:55-2025,https://arxiv.org/pdf/2507.08591,,,Michal Lipson ;Lan Yang ;Xingchen Ji;Xiaoxiao Xue ,microresonator
[PDF] Ultrabroadband Integrated Photonics Empowering Full-Spectrum Adaptive Wireless Communications,"Z Tao, H Wang, H Feng, Y Guo, B Shen, D Sun, Y Tao…",arXiv preprint arXiv …,2025-07-28 03:36:10-2025,https://arxiv.org/pdf/2507.18108,John Bowers ,,Michal Lipson ;Xingchen Ji,microresonator
Tantalum Pentoxide Integrated Photonics: A Promising Photonic Platform for Third-order Nonlinearities,"Q Zhao, Z Liu, R te Morsche, M You, X Tang, W Cheng…",,2025-07-28 03:36:10-2025,https://www.researchsquare.com/article/rs-7089980/latest,,,Michal Lipson ;Tobias Herr ;Xingchen Ji;Xiaoxiao Xue ,silicon photonics;optical frequency combs
[HTML] Spontaneously formed phonon frequency combs in van der Waals solid CrGeTe3 and CrSiTe3,"L Chen, G Ye, C Nnokwe, XC Pan, K Tanigaki…",Nature Communications,2025-07-04 20:21:36-2025,https://www.nature.com/articles/s41467-025-61173-7,,,Tobias Herr ;Michal Lipson ;Xingchen Ji;Pascal Del'Haye ;Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs;microresonator
[PDF] Rib waveguides for Kerr nonlinear optics,"V Shekhawat, P Zhao, N Lindvall, M Girardi…",,2025-07-28 03:36:10-2025,https://preprints.opticaopen.org/articles/preprint/Rib_waveguides_for_Kerr_nonlinear_optics/29625941/1/files/56486570.pdf,,,Tobias Herr ;Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs;microresonator
[PDF] Comparative noise analysis of nonlinearly broadened dual frequency combs in different fiber propagation schemes,"D Chatterjee, A Parriaux, D LABAT, A Cassez…",,2025-07-28 03:36:10-2025,https://preprints.opticaopen.org/articles/preprint/Comparative_noise_analysis_of_nonlinearly_broadened_dual_frequency_combs_in_different_fiber_propagation_schemes/29631305/1/files/56500274.pdf,,,Tobias Herr ;Pascal Del'Haye ;Myoung-Gyun Suh (서명균; 徐明均) ,optical frequency combs
[HTML] Optically programable quasi phase matching in four-wave mixing,"G Bashan, A Eyal, M Tur, A Arie",Nature Communications,2025-07-28 03:36:10-2025,https://www.nature.com/articles/s41467-025-62025-0,,,Xingchen Ji,microresonator
[HTML] Sensitivity Enhancement of a Micro Ring Resonator-Based Photonic Sensor by Using a Gelatin Methacryloyl Functional Coating for the Detection of Metoprolol,"A Tsianaka, C Schweikert, A Southan, N Hoppe…",ACS Applied Optical …,2025-07-29 01:58:11-2025,https://pubs.acs.org/doi/full/10.1021/acsaom.5c00149,,,Xingchen Ji,
Adaptive Microwave Photonic Multi-Coset Sampling With Optimized Sampling Pattern,"X Tang, Y Cai, P Li, Y Zhang, S Pan",IEEE Transactions on Microwave Theory and …,2025-07-29 01:58:11-2025,https://ieeexplore.ieee.org/abstract/document/11095763/,,,Xiaoxiao Xue ,
Temperature measurement and heat transfer investigation of horizontal gas-liquid two-phase flow based on microwave photonics,"S Li, T Xue, Y Wu, Z Li, B Wu",Optics and Lasers in Engineering,2025-07-29 01:58:11-2025,https://www.sciencedirect.com/science/article/pii/S0143816625004130,,,Xiaoxiao Xue ,
"Bifurcation Analysis, Chaotic Pattern, and Optical Solutions for the Pure-Cubic Optical Schrödinger Equation with Kerr Law Nonlinearity","IS Hamad, KK Ali",Physics Letters A,2025-07-29 01:58:11-2025,https://www.sciencedirect.com/science/article/pii/S037596012500622X,,,Xiaoxiao Xue ,
High-performance magnetic field and temperature dual-parameter sensor based on neural network assisted optoelectronic oscillator,"S Cai, P Gao, B Wu, Q Fan, M Han, N Zhang, H Zhang…",Optics Communications,2025-07-29 01:58:11-2025,https://www.sciencedirect.com/science/article/pii/S0030401825007849,,,Xiaoxiao Xue ,
[HTML] Zero-bias-suppressed angular velocity sensing via a dual-frequency optoelectronic oscillator,"Q Shu, W Wang, X Bai, K Song, L Ye",Optics Express,2025-07-29 01:58:11-2025,https://opg.optica.org/oe/fulltext.cfm?uri=oe-33-15-32765,,,Xiaoxiao Xue ,
